config_id,dataset,variable_set,mode,constraint_mode,seed,epochs,threshold,sparsity_strength,l1_lambda,backend,status,error_message,runtime_seconds,edge_count,edge_count_true,graph_density,f1_directed,precision,recall,shd,violations,forbidden_constraints_passed,required_constraints_passed,constraint_cells_changed,raw_weights_path,final_adjacency_path
ep50_spcurrent_varsreduced,synthetic_n2000,reduced,constrained,native_constrained,43,50,0.25,current,0.05,causica_native,success,,44.5427,53,53,0.06527093596059114,0.4716981132075472,0.4716981132075472,0.4716981132075472,56,0,32,11,0,C:\Users\User\Desktop\go\outputs\graphs\deci_synthetic_n2000_constrained_seed43_ep50_spcurrent_varsreduced_native_constrained_raw_edge_probabilities.csv,C:\Users\User\Desktop\go\outputs\experiments\deci_work\deci_synthetic_n2000_constrained_seed43_ep50_spcurrent_varsreduced_native_constrained\ablation_final_thr0.250.npy
ep50_spcurrent_varsreduced,synthetic_n2000,reduced,constrained,native_constrained,43,50,0.3,current,0.05,causica_native,success,,44.5427,48,53,0.059113300492610835,0.49504950495049505,0.5208333333333334,0.4716981132075472,51,0,32,11,0,C:\Users\User\Desktop\go\outputs\graphs\deci_synthetic_n2000_constrained_seed43_ep50_spcurrent_varsreduced_native_constrained_raw_edge_probabilities.csv,C:\Users\User\Desktop\go\outputs\experiments\deci_work\deci_synthetic_n2000_constrained_seed43_ep50_spcurrent_varsreduced_native_constrained\ablation_final_thr0.300.npy
ep50_spcurrent_varsreduced,synthetic_n2000,reduced,constrained,native_constrained,43,50,0.35,current,0.05,causica_native,success,,44.5427,47,53,0.05788177339901478,0.4999999999999999,0.5319148936170213,0.4716981132075472,50,0,32,11,0,C:\Users\User\Desktop\go\outputs\graphs\deci_synthetic_n2000_constrained_seed43_ep50_spcurrent_varsreduced_native_constrained_raw_edge_probabilities.csv,C:\Users\User\Desktop\go\outputs\experiments\deci_work\deci_synthetic_n2000_constrained_seed43_ep50_spcurrent_varsreduced_native_constrained\ablation_final_thr0.350.npy
ep50_spcurrent_varsreduced,synthetic_n2000,reduced,constrained,native_constrained,44,50,0.25,current,0.05,causica_native,success,,43.7231,76,53,0.09359605911330049,0.3100775193798449,0.2631578947368421,0.37735849056603776,89,0,32,11,0,C:\Users\User\Desktop\go\outputs\graphs\deci_synthetic_n2000_constrained_seed44_ep50_spcurrent_varsreduced_native_constrained_raw_edge_probabilities.csv,C:\Users\User\Desktop\go\outputs\experiments\deci_work\deci_synthetic_n2000_constrained_seed44_ep50_spcurrent_varsreduced_native_constrained\ablation_final_thr0.250.npy
ep50_spcurrent_varsreduced,synthetic_n2000,reduced,constrained,native_constrained,44,50,0.3,current,0.05,causica_native,success,,43.7231,60,53,0.07389162561576355,0.336283185840708,0.31666666666666665,0.3584905660377358,75,0,32,11,0,C:\Users\User\Desktop\go\outputs\graphs\deci_synthetic_n2000_constrained_seed44_ep50_spcurrent_varsreduced_native_constrained_raw_edge_probabilities.csv,C:\Users\User\Desktop\go\outputs\experiments\deci_work\deci_synthetic_n2000_constrained_seed44_ep50_spcurrent_varsreduced_native_constrained\ablation_final_thr0.300.npy
ep50_spcurrent_varsreduced,synthetic_n2000,reduced,constrained,native_constrained,44,50,0.35,current,0.05,causica_native,success,,43.7231,54,53,0.0665024630541872,0.3551401869158879,0.35185185185185186,0.3584905660377358,69,0,32,11,0,C:\Users\User\Desktop\go\outputs\graphs\deci_synthetic_n2000_constrained_seed44_ep50_spcurrent_varsreduced_native_constrained_raw_edge_probabilities.csv,C:\Users\User\Desktop\go\outputs\experiments\deci_work\deci_synthetic_n2000_constrained_seed44_ep50_spcurrent_varsreduced_native_constrained\ablation_final_thr0.350.npy
ep50_spcurrent_varsreduced,synthetic_n2000,reduced,constrained,native_constrained,45,50,0.25,current,0.05,causica_native,success,,109.8117,48,53,0.059113300492610835,0.4554455445544555,0.4791666666666667,0.4339622641509434,55,0,32,11,0,C:\Users\User\Desktop\go\outputs\graphs\deci_synthetic_n2000_constrained_seed45_ep50_spcurrent_varsreduced_native_constrained_raw_edge_probabilities.csv,C:\Users\User\Desktop\go\outputs\experiments\deci_work\deci_synthetic_n2000_constrained_seed45_ep50_spcurrent_varsreduced_native_constrained\ablation_final_thr0.250.npy
ep50_spcurrent_varsreduced,synthetic_n2000,reduced,constrained,native_constrained,45,50,0.3,current,0.05,causica_native,success,,109.8117,45,53,0.05541871921182266,0.46938775510204084,0.5111111111111111,0.4339622641509434,52,0,32,11,0,C:\Users\User\Desktop\go\outputs\graphs\deci_synthetic_n2000_constrained_seed45_ep50_spcurrent_varsreduced_native_constrained_raw_edge_probabilities.csv,C:\Users\User\Desktop\go\outputs\experiments\deci_work\deci_synthetic_n2000_constrained_seed45_ep50_spcurrent_varsreduced_native_constrained\ablation_final_thr0.300.npy
ep50_spcurrent_varsreduced,synthetic_n2000,reduced,constrained,native_constrained,45,50,0.35,current,0.05,causica_native,success,,109.8117,41,53,0.050492610837438424,0.4893617021276596,0.5609756097560976,0.4339622641509434,48,0,32,11,0,C:\Users\User\Desktop\go\outputs\graphs\deci_synthetic_n2000_constrained_seed45_ep50_spcurrent_varsreduced_native_constrained_raw_edge_probabilities.csv,C:\Users\User\Desktop\go\outputs\experiments\deci_work\deci_synthetic_n2000_constrained_seed45_ep50_spcurrent_varsreduced_native_constrained\ablation_final_thr0.350.npy
ep50_spcurrent_varsreduced,synthetic_n2000,reduced,constrained,native_constrained,46,50,0.25,current,0.05,causica_native,success,,45.8422,78,53,0.0960591133004926,0.44274809160305345,0.3717948717948718,0.5471698113207547,73,0,32,11,0,C:\Users\User\Desktop\go\outputs\graphs\deci_synthetic_n2000_constrained_seed46_ep50_spcurrent_varsreduced_native_constrained_raw_edge_probabilities.csv,C:\Users\User\Desktop\go\outputs\experiments\deci_work\deci_synthetic_n2000_constrained_seed46_ep50_spcurrent_varsreduced_native_constrained\ablation_final_thr0.250.npy
ep50_spcurrent_varsreduced,synthetic_n2000,reduced,constrained,native_constrained,46,50,0.3,current,0.05,causica_native,success,,45.8422,63,53,0.07758620689655173,0.46551724137931033,0.42857142857142855,0.5094339622641509,62,0,32,11,0,C:\Users\User\Desktop\go\outputs\graphs\deci_synthetic_n2000_constrained_seed46_ep50_spcurrent_varsreduced_native_constrained_raw_edge_probabilities.csv,C:\Users\User\Desktop\go\outputs\experiments\deci_work\deci_synthetic_n2000_constrained_seed46_ep50_spcurrent_varsreduced_native_constrained\ablation_final_thr0.300.npy
ep50_spcurrent_varsreduced,synthetic_n2000,reduced,constrained,native_constrained,46,50,0.35,current,0.05,causica_native,success,,45.8422,58,53,0.07142857142857142,0.46846846846846846,0.4482758620689655,0.49056603773584906,59,0,32,11,0,C:\Users\User\Desktop\go\outputs\graphs\deci_synthetic_n2000_constrained_seed46_ep50_spcurrent_varsreduced_native_constrained_raw_edge_probabilities.csv,C:\Users\User\Desktop\go\outputs\experiments\deci_work\deci_synthetic_n2000_constrained_seed46_ep50_spcurrent_varsreduced_native_constrained\ablation_final_thr0.350.npy
